Target,Target_Namespace,Target_Type,Target_Method,Job_Id,Job_AnalyzeLaunchVariance,Job_EvaluateOverhead,Job_MaxAbsoluteError,Job_MaxRelativeError,Job_MinInvokeCount,Job_MinIterationTime,Job_RemoveOutliers,Job_Affinity,Job_Jit,Job_Platform,Job_Runtime,Job_AllowVeryLargeObjects,Job_Concurrent,Job_CpuGroups,Job_Force,Job_HeapAffinitizeMask,Job_HeapCount,Job_NoAffinitize,Job_RetainVm,Job_Server,Job_Arguments,Job_BuildConfiguration,Job_Clock,Job_EngineFactory,Job_EnvironmentVariables,Job_Toolchain,Job_IsBaseline,Job_InvocationCount,Job_IterationTime,Job_LaunchCount,Job_RunStrategy,Job_TargetCount,Job_UnrollFactor,Job_WarmupCount,Job_Display,Params,Measurement_LaunchIndex,Measurement_IterationMode,Measurement_IterationIndex,Measurement_Nanoseconds,Measurement_Operations,Measurement_Value,Gen_0,Gen_1,Gen_2,Allocated_Bytes
BenchmarkExecutor.DeSerializeNetJSON,JsonFormattersBenchmark,BenchmarkExecutor,DeSerializeNetJSON,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,DefaultJob,,1,Result,19,14214720471.79,16,888420029.49,0,0,0,0
BenchmarkExecutor.DeSerializeNetJSON,JsonFormattersBenchmark,BenchmarkExecutor,DeSerializeNetJSON,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,DefaultJob,,1,Result,20,13903446625.64,16,868965414.1,0,0,0,0
BenchmarkExecutor.DeSerializeNetJSON,JsonFormattersBenchmark,BenchmarkExecutor,DeSerializeNetJSON,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,DefaultJob,,1,Result,21,14081315343.59,16,880082208.97,0,0,0,0
BenchmarkExecutor.DeSerializeNetJSON,JsonFormattersBenchmark,BenchmarkExecutor,DeSerializeNetJSON,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,DefaultJob,,1,Result,22,13888477600,16,868029850,0,0,0,0
BenchmarkExecutor.DeSerializeNetJSON,JsonFormattersBenchmark,BenchmarkExecutor,DeSerializeNetJSON,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,DefaultJob,,1,Result,23,13930152676.92,16,870634542.31,0,0,0,0
BenchmarkExecutor.DeSerializeNetJSON,JsonFormattersBenchmark,BenchmarkExecutor,DeSerializeNetJSON,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,DefaultJob,,1,Result,24,13927844984.62,16,870490311.54,0,0,0,0
BenchmarkExecutor.DeSerializeNetJSON,JsonFormattersBenchmark,BenchmarkExecutor,DeSerializeNetJSON,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,DefaultJob,,1,Result,25,13708101805.13,16,856756362.82,0,0,0,0
BenchmarkExecutor.DeSerializeNetJSON,JsonFormattersBenchmark,BenchmarkExecutor,DeSerializeNetJSON,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,DefaultJob,,1,Result,26,13688627753.85,16,855539234.62,0,0,0,0
BenchmarkExecutor.DeSerializeNetJSON,JsonFormattersBenchmark,BenchmarkExecutor,DeSerializeNetJSON,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,DefaultJob,,1,Result,27,14145666523.08,16,884104157.69,0,0,0,0
BenchmarkExecutor.DeSerializeNetJSON,JsonFormattersBenchmark,BenchmarkExecutor,DeSerializeNetJSON,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,DefaultJob,,1,Result,28,13995731753.85,16,874733234.62,0,0,0,0
BenchmarkExecutor.DeSerializeNetJSON,JsonFormattersBenchmark,BenchmarkExecutor,DeSerializeNetJSON,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,DefaultJob,,1,Result,29,13829517189.74,16,864344824.36,0,0,0,0
BenchmarkExecutor.DeSerializeNetJSON,JsonFormattersBenchmark,BenchmarkExecutor,DeSerializeNetJSON,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,DefaultJob,,1,Result,30,13676573189.74,16,854785824.36,0,0,0,0
BenchmarkExecutor.DeSerializeNetJSON,JsonFormattersBenchmark,BenchmarkExecutor,DeSerializeNetJSON,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,DefaultJob,,1,Result,31,13669359651.28,16,854334978.21,0,0,0,0
BenchmarkExecutor.DeSerializeNetJSON,JsonFormattersBenchmark,BenchmarkExecutor,DeSerializeNetJSON,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,DefaultJob,,1,Result,32,14490669600,16,905666850,0,0,0,0
BenchmarkExecutor.DeSerializeNetJSON,JsonFormattersBenchmark,BenchmarkExecutor,DeSerializeNetJSON,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,DefaultJob,,1,Result,33,13887042112.82,16,867940132.05,0,0,0,0
BenchmarkExecutor.DeSerializeNetJSON,JsonFormattersBenchmark,BenchmarkExecutor,DeSerializeNetJSON,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,DefaultJob,,1,Result,34,14074996164.1,16,879687260.26,0,0,0,0
BenchmarkExecutor.DeSerializeNetJSON,JsonFormattersBenchmark,BenchmarkExecutor,DeSerializeNetJSON,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,DefaultJob,,1,Result,35,13839288676.92,16,864955542.31,0,0,0,0
BenchmarkExecutor.DeSerializeNetJSON,JsonFormattersBenchmark,BenchmarkExecutor,DeSerializeNetJSON,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,DefaultJob,,1,Result,36,14140615856.41,16,883788491.03,0,0,0,0
BenchmarkExecutor.SerializeNewtonSoft,JsonFormattersBenchmark,BenchmarkExecutor,SerializeNewtonSoft,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,DefaultJob,,1,Pilot,1,250256.41,16,15641.03,213,0,0,40
BenchmarkExecutor.SerializeNewtonSoft,JsonFormattersBenchmark,BenchmarkExecutor,SerializeNewtonSoft,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,DefaultJob,,1,Pilot,2,15179.49,32,474.36,213,0,0,40
BenchmarkExecutor.SerializeNewtonSoft,JsonFormattersBenchmark,BenchmarkExecutor,SerializeNewtonSoft,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,DefaultJob,,1,Pilot,3,11897.44,64,185.9,213,0,0,40
BenchmarkExecutor.SerializeNewtonSoft,JsonFormattersBenchmark,BenchmarkExecutor,SerializeNewtonSoft,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,DefaultJob,,1,Pilot,4,18871.79,128,147.44,213,0,0,40
BenchmarkExecutor.SerializeNewtonSoft,JsonFormattersBenchmark,BenchmarkExecutor,SerializeNewtonSoft,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,DefaultJob,,1,Pilot,5,37333.33,256,145.83,213,0,0,40
BenchmarkExecutor.SerializeNewtonSoft,JsonFormattersBenchmark,BenchmarkExecutor,SerializeNewtonSoft,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,DefaultJob,,1,Pilot,6,54974.36,512,107.37,213,0,0,40
BenchmarkExecutor.SerializeNewtonSoft,JsonFormattersBenchmark,BenchmarkExecutor,SerializeNewtonSoft,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,DefaultJob,,1,Pilot,7,70153.85,1024,68.51,213,0,0,40
BenchmarkExecutor.SerializeNewtonSoft,JsonFormattersBenchmark,BenchmarkExecutor,SerializeNewtonSoft,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,DefaultJob,,1,Pilot,8,191179.49,2048,93.35,213,0,0,40
BenchmarkExecutor.SerializeNewtonSoft,JsonFormattersBenchmark,BenchmarkExecutor,SerializeNewtonSoft,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,DefaultJob,,1,Pilot,9,306461.54,4096,74.82,213,0,0,40
BenchmarkExecutor.SerializeNewtonSoft,JsonFormattersBenchmark,BenchmarkExecutor,SerializeNewtonSoft,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,DefaultJob,,1,Pilot,10,599384.62,8192,73.17,213,0,0,40
BenchmarkExecutor.SerializeNewtonSoft,JsonFormattersBenchmark,BenchmarkExecutor,SerializeNewtonSoft,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,DefaultJob,,1,Pilot,11,1660307.69,16384,101.34,213,0,0,40
BenchmarkExecutor.SerializeNewtonSoft,JsonFormattersBenchmark,BenchmarkExecutor,SerializeNewtonSoft,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,DefaultJob,,1,Pilot,12,3073641.03,32768,93.8,213,0,0,40
BenchmarkExecutor.SerializeNewtonSoft,JsonFormattersBenchmark,BenchmarkExecutor,SerializeNewtonSoft,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,DefaultJob,,1,Pilot,13,4953846.15,65536,75.59,213,0,0,40
BenchmarkExecutor.SerializeNewtonSoft,JsonFormattersBenchmark,BenchmarkExecutor,SerializeNewtonSoft,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,DefaultJob,,1,Pilot,14,12127589.74,131072,92.53,213,0,0,40
BenchmarkExecutor.SerializeNewtonSoft,JsonFormattersBenchmark,BenchmarkExecutor,SerializeNewtonSoft,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,DefaultJob,,1,Pilot,15,20204307.69,262144,77.07,213,0,0,40
BenchmarkExecutor.SerializeNewtonSoft,JsonFormattersBenchmark,BenchmarkExecutor,SerializeNewtonSoft,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,DefaultJob,,1,Pilot,16,50305641.03,524288,95.95,213,0,0,40
BenchmarkExecutor.SerializeNewtonSoft,JsonFormattersBenchmark,BenchmarkExecutor,SerializeNewtonSoft,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,DefaultJob,,1,Pilot,17,115566769.23,1048576,110.21,213,0,0,40
BenchmarkExecutor.SerializeNewtonSoft,JsonFormattersBenchmark,BenchmarkExecutor,SerializeNewtonSoft,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,DefaultJob,,1,Pilot,18,187824820.51,2097152,89.56,213,0,0,40
BenchmarkExecutor.SerializeNewtonSoft,JsonFormattersBenchmark,BenchmarkExecutor,SerializeNewtonSoft,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,DefaultJob,,1,Pilot,19,371721435.9,4194304,88.63,213,0,0,40
BenchmarkExecutor.SerializeNewtonSoft,JsonFormattersBenchmark,BenchmarkExecutor,SerializeNewtonSoft,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,DefaultJob,,1,Pilot,20,724683897.44,8388608,86.39,213,0,0,40
BenchmarkExecutor.SerializeNewtonSoft,JsonFormattersBenchmark,BenchmarkExecutor,SerializeNewtonSoft,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,DefaultJob,,1,IdleWarmup,1,45303794.87,8388608,5.4,213,0,0,40
BenchmarkExecutor.SerializeNewtonSoft,JsonFormattersBenchmark,BenchmarkExecutor,SerializeNewtonSoft,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,DefaultJob,,1,IdleWarmup,2,47598358.97,8388608,5.67,213,0,0,40
BenchmarkExecutor.SerializeNewtonSoft,JsonFormattersBenchmark,BenchmarkExecutor,SerializeNewtonSoft,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,DefaultJob,,1,IdleWarmup,3,49343589.74,8388608,5.88,213,0,0,40
BenchmarkExecutor.SerializeNewtonSoft,JsonFormattersBenchmark,BenchmarkExecutor,SerializeNewtonSoft,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,DefaultJob,,1,IdleWarmup,4,47881025.64,8388608,5.71,213,0,0,40
BenchmarkExecutor.SerializeNewtonSoft,JsonFormattersBenchmark,BenchmarkExecutor,SerializeNewtonSoft,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,DefaultJob,,1,IdleWarmup,5,47025641.03,8388608,5.61,213,0,0,40
BenchmarkExecutor.SerializeNewtonSoft,JsonFormattersBenchmark,BenchmarkExecutor,SerializeNewtonSoft,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,DefaultJob,,1,IdleWarmup,6,47809230.77,8388608,5.7,213,0,0,40
BenchmarkExecutor.SerializeNewtonSoft,JsonFormattersBenchmark,BenchmarkExecutor,SerializeNewtonSoft,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,DefaultJob,,1,IdleWarmup,7,45687794.87,8388608,5.45,213,0,0,40
BenchmarkExecutor.SerializeNewtonSoft,JsonFormattersBenchmark,BenchmarkExecutor,SerializeNewtonSoft,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,DefaultJob,,1,IdleTarget,1,45629948.72,8388608,5.44,213,0,0,40
BenchmarkExecutor.SerializeNewtonSoft,JsonFormattersBenchmark,BenchmarkExecutor,SerializeNewtonSoft,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,DefaultJob,,1,IdleTarget,2,45208205.13,8388608,5.39,213,0,0,40
BenchmarkExecutor.SerializeNewtonSoft,JsonFormattersBenchmark,BenchmarkExecutor,SerializeNewtonSoft,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,DefaultJob,,1,IdleTarget,3,47126564.1,8388608,5.62,213,0,0,40
BenchmarkExecutor.SerializeNewtonSoft,JsonFormattersBenchmark,BenchmarkExecutor,SerializeNewtonSoft,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,DefaultJob,,1,IdleTarget,4,47785435.9,8388608,5.7,213,0,0,40
BenchmarkExecutor.SerializeNewtonSoft,JsonFormattersBenchmark,BenchmarkExecutor,SerializeNewtonSoft,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,DefaultJob,,1,IdleTarget,5,43297641.03,8388608,5.16,213,0,0,40
BenchmarkExecutor.SerializeNewtonSoft,JsonFormattersBenchmark,BenchmarkExecutor,SerializeNewtonSoft,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,DefaultJob,,1,IdleTarget,6,43310769.23,8388608,5.16,213,0,0,40
BenchmarkExecutor.SerializeNewtonSoft,JsonFormattersBenchmark,BenchmarkExecutor,SerializeNewtonSoft,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,DefaultJob,,1,IdleTarget,7,44201846.15,8388608,5.27,213,0,0,40
BenchmarkExecutor.SerializeNewtonSoft,JsonFormattersBenchmark,BenchmarkExecutor,SerializeNewtonSoft,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,DefaultJob,,1,IdleTarget,8,44472205.13,8388608,5.3,213,0,0,40
BenchmarkExecutor.SerializeNewtonSoft,JsonFormattersBenchmark,BenchmarkExecutor,SerializeNewtonSoft,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,DefaultJob,,1,IdleTarget,9,43377641.03,8388608,5.17,213,0,0,40
BenchmarkExecutor.SerializeNewtonSoft,JsonFormattersBenchmark,BenchmarkExecutor,SerializeNewtonSoft,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,DefaultJob,,1,IdleTarget,10,43445743.59,8388608,5.18,213,0,0,40
BenchmarkExecutor.SerializeNewtonSoft,JsonFormattersBenchmark,BenchmarkExecutor,SerializeNewtonSoft,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,DefaultJob,,1,IdleTarget,11,47337435.9,8388608,5.64,213,0,0,40
BenchmarkExecutor.SerializeNewtonSoft,JsonFormattersBenchmark,BenchmarkExecutor,SerializeNewtonSoft,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,DefaultJob,,1,IdleTarget,12,50512410.26,8388608,6.02,213,0,0,40
BenchmarkExecutor.SerializeNewtonSoft,JsonFormattersBenchmark,BenchmarkExecutor,SerializeNewtonSoft,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,DefaultJob,,1,IdleTarget,13,50193230.77,8388608,5.98,213,0,0,40
BenchmarkExecutor.SerializeNewtonSoft,JsonFormattersBenchmark,BenchmarkExecutor,SerializeNewtonSoft,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,DefaultJob,,1,IdleTarget,14,46731487.18,8388608,5.57,213,0,0,40
BenchmarkExecutor.SerializeNewtonSoft,JsonFormattersBenchmark,BenchmarkExecutor,SerializeNewtonSoft,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,DefaultJob,,1,IdleTarget,15,43838358.97,8388608,5.23,213,0,0,40
BenchmarkExecutor.SerializeNewtonSoft,JsonFormattersBenchmark,BenchmarkExecutor,SerializeNewtonSoft,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,DefaultJob,,1,IdleTarget,16,43589333.33,8388608,5.2,213,0,0,40
BenchmarkExecutor.SerializeNewtonSoft,JsonFormattersBenchmark,BenchmarkExecutor,SerializeNewtonSoft,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,DefaultJob,,1,IdleTarget,17,42897230.77,8388608,5.11,213,0,0,40
BenchmarkExecutor.SerializeNewtonSoft,JsonFormattersBenchmark,BenchmarkExecutor,SerializeNewtonSoft,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,DefaultJob,,1,IdleTarget,18,47339487.18,8388608,5.64,213,0,0,40
BenchmarkExecutor.SerializeNewtonSoft,JsonFormattersBenchmark,BenchmarkExecutor,SerializeNewtonSoft,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,DefaultJob,,1,MainWarmup,1,720732307.69,8388608,85.92,213,0,0,40
BenchmarkExecutor.SerializeNewtonSoft,JsonFormattersBenchmark,BenchmarkExecutor,SerializeNewtonSoft,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,DefaultJob,,1,MainWarmup,2,648272820.51,8388608,77.28,213,0,0,40
BenchmarkExecutor.SerializeNewtonSoft,JsonFormattersBenchmark,BenchmarkExecutor,SerializeNewtonSoft,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,DefaultJob,,1,MainWarmup,3,657595487.18,8388608,78.39,213,0,0,40
